holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,road_name,road_type,traffic_volume
,25.04,0.0,0.0,1,Clear,clear sky,04/26/2022 03:00,Cairo-Suez Road,Gateway,163
,20.97,0.0,0.0,23,Clouds,scattered clouds,04/26/2022 04:00,Cairo-Suez Road,Gateway,288
,21.83,0.0,0.0,1,Clear,clear sky,04/26/2022 05:00,Cairo-Suez Road,Gateway,807
,22.15,0.0,0.0,65,Clouds,scattered clouds,04/26/2022 06:00,Cairo-Suez Road,Gateway,1772
,23.0,0.0,0.0,77,Clouds,few clouds,04/26/2022 07:00,Cairo-Suez Road,Gateway,2788
,21.44,0.0,0.0,9,Clear,clear sky,04/26/2022 08:00,Cairo-Suez Road,Gateway,2717
,21.11,0.0,0.0,5,Clear,clear sky,04/26/2022 09:00,Cairo-Suez Road,Gateway,1841
,16.09,0.0,0.0,5,Clear,clear sky,04/26/2022 10:00,Cairo-Suez Road,Gateway,1121
,22.16,0.0,0.0,48,Clouds,scattered clouds,04/26/2022 11:00,Cairo-Suez Road,Gateway,1270
,20.86,0.0,0.0,5,Clear,clear sky,04/26/2022 12:00,Cairo-Suez Road,Gateway,1308
,19.76,0.0,0.0,5,Clear,clear sky,04/26/2022 13:00,Cairo-Suez Road,Gateway,1332
,23.11,0.0,0.0,1,Clear,clear sky,04/26/2022 14:00,Cairo-Suez Road,Gateway,1479
,24.96,0.0,0.0,2,Clear,clear sky,04/26/2022 15:00,Cairo-Suez Road,Gateway,1711
,27.52,0.0,0.0,10,Clear,clear sky,04/26/2022 16:00,Cairo-Suez Road,Gateway,2236
,24.48,0.0,0.0,2,Clear,clear sky,04/26/2022 17:00,Cairo-Suez Road,Gateway,2263
,27.96,0.0,0.0,2,Clear,clear sky,04/26/2022 18:00,Cairo-Suez Road,Gateway,2885
,27.18,0.0,0.0,29,Clouds,scattered clouds,04/26/2022 19:00,Cairo-Suez Road,Gateway,2518
,30.13,0.0,0.0,59,Clouds,scattered clouds,04/26/2022 20:00,Cairo-Suez Road,Gateway,1928
,27.52,3.2,0.0,99,Rain,light rain,04/26/2022 21:00,Cairo-Suez Road,Gateway,1202
,27.08,0.0,0.0,5,Clear,clear sky,04/26/2022 22:00,Cairo-Suez Road,Gateway,739
,29.23,0.0,0.0,9,Clear,clear sky,04/26/2022 23:00,Cairo-Suez Road,Gateway,552
,29.32,0.0,0.0,29,Haze,haze,04/27/2022 00:00,Cairo-Suez Road,Gateway,324
,26.72,0.0,0.0,20,Clouds,scattered clouds,04/27/2022 01:00,Cairo-Suez Road,Gateway,215
,26.31,0.0,0.0,13,Clear,clear sky,04/27/2022 02:00,Cairo-Suez Road,Gateway,239
,24.7,0.0,0.0,25,Haze,haze,04/27/2022 03:00,Cairo-Suez Road,Gateway,157
,23.07,0.0,0.0,36,Clouds,few clouds,04/27/2022 04:00,Cairo-Suez Road,Gateway,278
,21.74,0.0,0.0,8,Clear,clear sky,04/27/2022 05:00,Cairo-Suez Road,Gateway,639
,20.78,0.0,0.0,8,Clear,clear sky,04/27/2022 06:00,Cairo-Suez Road,Gateway,1630
,20.18,0.0,0.0,74,Clouds,few clouds,04/27/2022 07:00,Cairo-Suez Road,Gateway,2070
,19.01,0.0,0.0,20,Clouds,scattered clouds,04/27/2022 08:00,Cairo-Suez Road,Gateway,3051
,18.35,0.0,0.0,10,Clear,clear sky,04/27/2022 09:00,Cairo-Suez Road,Gateway,2037
,19.58,0.0,0.0,30,Haze,haze,04/27/2022 10:00,Cairo-Suez Road,Gateway,1269
,20.04,0.0,0.0,68,Clouds,few clouds,04/27/2022 11:00,Cairo-Suez Road,Gateway,1145
,20.2,0.0,0.0,30,Clouds,scattered clouds,04/27/2022 12:00,Cairo-Suez Road,Gateway,1457
,22.51,0.0,0.0,28,Clouds,broken clouds,04/27/2022 13:00,Cairo-Suez Road,Gateway,1624
,23.77,0.0,0.0,25,Haze,haze,04/27/2022 14:00,Cairo-Suez Road,Gateway,1582
,23.08,0.0,0.0,33,Clouds,few clouds,04/27/2022 15:00,Cairo-Suez Road,Gateway,1574
,27.2,0.0,0.0,66,Clouds,scattered clouds,04/27/2022 16:00,Cairo-Suez Road,Gateway,2303
,25.82,0.0,0.0,39,Clouds,broken clouds,04/27/2022 17:00,Cairo-Suez Road,Gateway,2204
,30.68,0.0,0.0,6,Clear,clear sky,04/27/2022 18:00,Cairo-Suez Road,Gateway,2934
,28.88,0.0,0.0,12,Clear,clear sky,04/27/2022 19:00,Cairo-Suez Road,Gateway,2615
,28.86,0.0,0.0,0,Clear,clear sky,04/27/2022 20:00,Cairo-Suez Road,Gateway,1649
,29.9,0.0,0.0,1,Clear,clear sky,04/27/2022 21:00,Cairo-Suez Road,Gateway,1350
,29.83,0.0,0.0,1,Clear,clear sky,04/27/2022 22:00,Cairo-Suez Road,Gateway,972
,29.15,0.0,0.0,14,Clear,clear sky,04/27/2022 23:00,Cairo-Suez Road,Gateway,593
,26.6,0.0,0.0,4,Clear,clear sky,04/28/2022 00:00,Cairo-Suez Road,Gateway,391
,27.4,0.0,0.0,53,Clouds,scattered clouds,04/28/2022 01:00,Cairo-Suez Road,Gateway,212
,28.19,0.0,0.0,10,Clear,clear sky,04/28/2022 02:00,Cairo-Suez Road,Gateway,188
,24.0,0.0,0.0,4,Clear,clear sky,04/28/2022 03:00,Cairo-Suez Road,Gateway,196
,24.4,0.0,0.0,10,Clear,clear sky,04/28/2022 04:00,Cairo-Suez Road,Gateway,250
,21.79,2.2,0.0,87,Rain,light rain,04/28/2022 05:00,Cairo-Suez Road,Gateway,704
,20.1,0.0,0.0,1,Clear,clear sky,04/28/2022 06:00,Cairo-Suez Road,Gateway,1669
,20.19,0.0,0.0,67,Clouds,scattered clouds,04/28/2022 07:00,Cairo-Suez Road,Gateway,2646
,20.41,0.0,0.0,0,Clear,clear sky,04/28/2022 08:00,Cairo-Suez Road,Gateway,2902
,20.75,5.4,0.0,64,Rain,light rain,04/28/2022 09:00,Cairo-Suez Road,Gateway,1759
,21.4,0.0,0.0,12,Clear,clear sky,04/28/2022 10:00,Cairo-Suez Road,Gateway,1166
,19.51,0.0,0.0,13,Clear,clear sky,04/28/2022 11:00,Cairo-Suez Road,Gateway,1180
,21.94,0.0,0.0,55,Clouds,scattered clouds,04/28/2022 12:00,Cairo-Suez Road,Gateway,1194
,24.3,0.0,0.0,59,Clouds,scattered clouds,04/28/2022 13:00,Cairo-Suez Road,Gateway,1504
,25.32,0.0,0.0,10,Clear,clear sky,04/28/2022 14:00,Cairo-Suez Road,Gateway,1688
,27.65,0.0,0.0,8,Clear,clear sky,04/28/2022 15:00,Cairo-Suez Road,Gateway,1766
,25.17,0.0,0.0,2,Clear,clear sky,04/28/2022 16:00,Cairo-Suez Road,Gateway,2161
,28.53,4.2,0.0,78,Rain,light rain,04/28/2022 17:00,Cairo-Suez Road,Gateway,2228
,29.37,0.0,0.0,73,Clouds,few clouds,04/28/2022 18:00,Cairo-Suez Road,Gateway,2802
,31.27,0.0,0.0,11,Clear,clear sky,04/28/2022 19:00,Cairo-Suez Road,Gateway,2739
,26.67,0.0,0.0,14,Clear,clear sky,04/28/2022 20:00,Cairo-Suez Road,Gateway,1691
,29.04,0.0,0.0,3,Clear,clear sky,04/28/2022 21:00,Cairo-Suez Road,Gateway,1318
,27.96,0.0,0.0,36,Clouds,scattered clouds,04/28/2022 22:00,Cairo-Suez Road,Gateway,775
,30.81,0.0,0.0,8,Clear,clear sky,04/28/2022 23:00,Cairo-Suez Road,Gateway,567
,29.2,0.0,0.0,56,Clouds,few clouds,04/29/2022 00:00,Cairo-Suez Road,Gateway,932
,24.96,0.0,0.0,59,Clouds,scattered clouds,04/29/2022 01:00,Cairo-Suez Road,Gateway,575
,25.57,0.0,0.0,1,Clear,clear sky,04/29/2022 02:00,Cairo-Suez Road,Gateway,478
,26.9,0.0,0.0,41,Clouds,few clouds,04/29/2022 03:00,Cairo-Suez Road,Gateway,426
,25.27,0.0,0.0,50,Clouds,few clouds,04/29/2022 04:00,Cairo-Suez Road,Gateway,469
,22.81,0.0,0.0,5,Clear,clear sky,04/29/2022 05:00,Cairo-Suez Road,Gateway,805
,19.14,0.0,0.0,8,Clear,clear sky,04/29/2022 06:00,Cairo-Suez Road,Gateway,1155
,21.48,0.0,0.0,11,Clear,clear sky,04/29/2022 07:00,Cairo-Suez Road,Gateway,1526
,19.32,0.0,0.0,64,Clouds,few clouds,04/29/2022 08:00,Cairo-Suez Road,Gateway,1802
,19.92,0.0,0.0,74,Clouds,scattered clouds,04/29/2022 09:00,Cairo-Suez Road,Gateway,1882
,20.37,0.0,0.0,11,Clear,clear sky,04/29/2022 10:00,Cairo-Suez Road,Gateway,2376
,20.44,0.0,0.0,46,Haze,haze,04/29/2022 11:00,Cairo-Suez Road,Gateway,1831
,22.45,0.0,0.0,1,Clear,clear sky,04/29/2022 12:00,Cairo-Suez Road,Gateway,2515
,25.84,0.0,0.0,48,Clouds,few clouds,04/29/2022 13:00,Cairo-Suez Road,Gateway,2256
,22.34,0.0,0.0,37,Clouds,broken clouds,04/29/2022 14:00,Cairo-Suez Road,Gateway,2102
,27.09,0.0,0.0,5,Clear,clear sky,04/29/2022 15:00,Cairo-Suez Road,Gateway,2426
,29.72,0.0,0.0,9,Clear,clear sky,04/29/2022 16:00,Cairo-Suez Road,Gateway,1878
,24.95,0.0,0.0,10,Clear,clear sky,04/29/2022 17:00,Cairo-Suez Road,Gateway,2142
,28.59,0.0,0.0,2,Clear,clear sky,04/29/2022 18:00,Cairo-Suez Road,Gateway,2282
,31.05,0.0,0.0,13,Clear,clear sky,04/29/2022 19:00,Cairo-Suez Road,Gateway,2644
,28.17,0.0,0.0,69,Clouds,broken clouds,04/29/2022 20:00,Cairo-Suez Road,Gateway,2599
,30.98,0.0,0.0,23,Clouds,scattered clouds,04/29/2022 21:00,Cairo-Suez Road,Gateway,2022
,30.67,0.0,0.0,26,Dust,sand/dust whirls,04/29/2022 22:00,Cairo-Suez Road,Gateway,1418
,28.06,0.0,0.0,56,Clouds,broken clouds,04/29/2022 23:00,Cairo-Suez Road,Gateway,1215
,30.03,0.0,0.0,2,Clear,clear sky,04/30/2022 00:00,Cairo-Suez Road,Gateway,864
,26.19,0.0,0.0,1,Clear,clear sky,04/30/2022 01:00,Cairo-Suez Road,Gateway,479
,28.96,0.0,0.0,41,Clouds,scattered clouds,04/30/2022 02:00,Cairo-Suez Road,Gateway,485
,25.05,0.0,0.0,23,Haze,haze,04/30/2022 03:00,Cairo-Suez Road,Gateway,454
,23.23,0.0,0.0,12,Clear,clear sky,04/30/2022 04:00,Cairo-Suez Road,Gateway,533
,20.24,0.0,0.0,8,Clear,clear sky,04/30/2022 05:00,Cairo-Suez Road,Gateway,667
,21.64,0.0,0.0,11,Clear,clear sky,04/30/2022 06:00,Cairo-Suez Road,Gateway,1037
,21.16,0.0,0.0,43,Clouds,scattered clouds,04/30/2022 07:00,Cairo-Suez Road,Gateway,1562
,25.11,5.6,0.0,61,Rain,moderate rain,04/30/2022 08:00,Cairo-Suez Road,Gateway,1311
,17.8,0.0,0.0,38,Clouds,few clouds,04/30/2022 09:00,Cairo-Suez Road,Gateway,1965
,20.79,0.0,0.0,48,Haze,haze,04/30/2022 10:00,Cairo-Suez Road,Gateway,1927
,24.5,0.0,0.0,70,Clouds,scattered clouds,04/30/2022 11:00,Cairo-Suez Road,Gateway,2083
,20.75,0.0,0.0,3,Clear,clear sky,04/30/2022 12:00,Cairo-Suez Road,Gateway,2263
,22.14,0.0,0.0,8,Clear,clear sky,04/30/2022 13:00,Cairo-Suez Road,Gateway,2832
,22.57,0.0,0.0,73,Clouds,scattered clouds,04/30/2022 14:00,Cairo-Suez Road,Gateway,2468
,24.17,0.0,0.0,10,Clear,clear sky,04/30/2022 15:00,Cairo-Suez Road,Gateway,2298
,24.66,0.0,0.0,13,Clear,clear sky,04/30/2022 16:00,Cairo-Suez Road,Gateway,2278
,29.95,0.0,0.0,11,Clear,clear sky,04/30/2022 17:00,Cairo-Suez Road,Gateway,2377
,30.1,0.0,0.0,0,Clear,clear sky,04/30/2022 18:00,Cairo-Suez Road,Gateway,2148
,28.2,0.0,0.0,34,Clouds,few clouds,04/30/2022 19:00,Cairo-Suez Road,Gateway,2626
,30.58,0.0,0.0,6,Clear,clear sky,04/30/2022 20:00,Cairo-Suez Road,Gateway,2688
,29.71,0.0,0.0,10,Clear,clear sky,04/30/2022 21:00,Cairo-Suez Road,Gateway,2179
,29.91,0.0,0.0,12,Clear,clear sky,04/30/2022 22:00,Cairo-Suez Road,Gateway,1704
,28.65,0.0,0.0,9,Clear,clear sky,04/30/2022 23:00,Cairo-Suez Road,Gateway,1298
Labour Day,30.22,0.0,0.0,60,Clouds,scattered clouds,05/01/2022 00:00,Cairo-Suez Road,Gateway,526
Labour Day,28.46,0.0,0.0,9,Clear,clear sky,05/01/2022 01:00,Cairo-Suez Road,Gateway,321
Labour Day,25.47,0.0,0.0,76,Clouds,few clouds,05/01/2022 02:00,Cairo-Suez Road,Gateway,258
Labour Day,26.78,0.0,0.0,29,Clouds,scattered clouds,05/01/2022 03:00,Cairo-Suez Road,Gateway,239
Labour Day,23.92,0.0,0.0,65,Clouds,scattered clouds,05/01/2022 04:00,Cairo-Suez Road,Gateway,378
Labour Day,22.95,0.0,0.0,7,Clear,clear sky,05/01/2022 05:00,Cairo-Suez Road,Gateway,937
Labour Day,23.62,0.0,0.0,36,Haze,haze,05/01/2022 06:00,Cairo-Suez Road,Gateway,1906
Labour Day,21.83,0.0,0.0,25,Clouds,scattered clouds,05/01/2022 07:00,Cairo-Suez Road,Gateway,2863
Labour Day,20.55,0.0,0.0,14,Clear,clear sky,05/01/2022 08:00,Cairo-Suez Road,Gateway,3825
Labour Day,19.81,0.0,0.0,9,Clear,clear sky,05/01/2022 09:00,Cairo-Suez Road,Gateway,2949
Labour Day,20.59,0.0,0.0,69,Clouds,scattered clouds,05/01/2022 10:00,Cairo-Suez Road,Gateway,1727
Labour Day,20.59,0.0,0.0,9,Clear,clear sky,05/01/2022 11:00,Cairo-Suez Road,Gateway,1846
Labour Day,22.79,2.6,0.0,62,Rain,light rain,05/01/2022 12:00,Cairo-Suez Road,Gateway,1645
Labour Day,21.32,0.0,0.0,22,Dust,sand/dust whirls,05/01/2022 13:00,Cairo-Suez Road,Gateway,1825
Labour Day,20.62,0.0,0.0,13,Clear,clear sky,05/01/2022 14:00,Cairo-Suez Road,Gateway,1971
Labour Day,28.0,0.0,0.0,1,Clear,clear sky,05/01/2022 15:00,Cairo-Suez Road,Gateway,2242
Labour Day,24.99,0.0,0.0,26,Clouds,few clouds,05/01/2022 16:00,Cairo-Suez Road,Gateway,2877
Labour Day,28.5,0.0,0.0,5,Clear,clear sky,05/01/2022 17:00,Cairo-Suez Road,Gateway,3427
Labour Day,26.32,0.0,0.0,62,Clouds,scattered clouds,05/01/2022 18:00,Cairo-Suez Road,Gateway,3938
Labour Day,29.88,0.0,0.0,59,Clouds,scattered clouds,05/01/2022 19:00,Cairo-Suez Road,Gateway,3145
Labour Day,29.87,0.0,0.0,4,Clear,clear sky,05/01/2022 20:00,Cairo-Suez Road,Gateway,2435
Labour Day,28.08,0.0,0.0,7,Clear,clear sky,05/01/2022 21:00,Cairo-Suez Road,Gateway,1819
Labour Day,30.49,0.0,0.0,73,Clouds,broken clouds,05/01/2022 22:00,Cairo-Suez Road,Gateway,1226
Labour Day,28.65,0.0,0.0,1,Clear,clear sky,05/01/2022 23:00,Cairo-Suez Road,Gateway,724
Eid al-Fitr,30.03,0.0,0.0,25,Haze,haze,05/02/2022 00:00,Cairo-Suez Road,Gateway,431
Eid al-Fitr,28.02,0.0,0.0,11,Clear,clear sky,05/02/2022 01:00,Cairo-Suez Road,Gateway,323
Eid al-Fitr,23.47,0.0,0.0,3,Clear,clear sky,05/02/2022 02:00,Cairo-Suez Road,Gateway,258
Eid al-Fitr,26.7,0.0,0.0,9,Clear,clear sky,05/02/2022 03:00,Cairo-Suez Road,Gateway,244
Eid al-Fitr,27.18,2.2,0.0,69,Rain,light rain,05/02/2022 04:00,Cairo-Suez Road,Gateway,341
Eid al-Fitr,26.2,0.0,0.0,61,Clouds,few clouds,05/02/2022 05:00,Cairo-Suez Road,Gateway,1034
Eid al-Fitr,20.06,0.0,0.0,12,Clear,clear sky,05/02/2022 06:00,Cairo-Suez Road,Gateway,2097
Eid al-Fitr,22.01,0.0,0.0,66,Clouds,scattered clouds,05/02/2022 07:00,Cairo-Suez Road,Gateway,3170
Eid al-Fitr,21.53,0.0,0.0,44,Clouds,few clouds,05/02/2022 08:00,Cairo-Suez Road,Gateway,3915
Eid al-Fitr,20.05,0.0,0.0,11,Clear,clear sky,05/02/2022 09:00,Cairo-Suez Road,Gateway,2637
Eid al-Fitr,20.45,0.0,0.0,3,Clear,clear sky,05/02/2022 10:00,Cairo-Suez Road,Gateway,2036
Eid al-Fitr,16.99,3.0,0.0,83,Rain,light rain,05/02/2022 11:00,Cairo-Suez Road,Gateway,1473
Eid al-Fitr,21.28,0.0,0.0,13,Clear,clear sky,05/02/2022 12:00,Cairo-Suez Road,Gateway,2146
Eid al-Fitr,25.12,0.0,0.0,9,Clear,clear sky,05/02/2022 13:00,Cairo-Suez Road,Gateway,2189
Eid al-Fitr,23.82,0.0,0.0,3,Clear,clear sky,05/02/2022 14:00,Cairo-Suez Road,Gateway,2244
Eid al-Fitr,25.3,0.0,0.0,29,Clouds,scattered clouds,05/02/2022 15:00,Cairo-Suez Road,Gateway,2300
Eid al-Fitr,26.42,0.0,0.0,19,Haze,haze,05/02/2022 16:00,Cairo-Suez Road,Gateway,2510
Eid al-Fitr,29.19,0.0,0.0,48,Clouds,few clouds,05/02/2022 17:00,Cairo-Suez Road,Gateway,3923
Eid al-Fitr,28.34,0.0,0.0,29,Clouds,scattered clouds,05/02/2022 18:00,Cairo-Suez Road,Gateway,4135
Eid al-Fitr,29.38,5.6,0.0,82,Rain,light rain,05/02/2022 19:00,Cairo-Suez Road,Gateway,3004
Eid al-Fitr,29.55,0.0,0.0,32,Clouds,few clouds,05/02/2022 20:00,Cairo-Suez Road,Gateway,2649
Eid al-Fitr,29.43,0.0,0.0,43,Clouds,few clouds,05/02/2022 21:00,Cairo-Suez Road,Gateway,1961
Eid al-Fitr,31.53,0.0,0.0,10,Clear,clear sky,05/02/2022 22:00,Cairo-Suez Road,Gateway,1131
Eid al-Fitr,31.27,0.0,0.0,2,Clear,clear sky,05/02/2022 23:00,Cairo-Suez Road,Gateway,779
Eid al-Fitr,27.61,0.0,0.0,6,Clear,clear sky,05/03/2022 00:00,Cairo-Suez Road,Gateway,472
Eid al-Fitr,28.1,0.0,0.0,8,Clear,clear sky,05/03/2022 01:00,Cairo-Suez Road,Gateway,346
Eid al-Fitr,26.77,0.0,0.0,43,Clouds,scattered clouds,05/03/2022 02:00,Cairo-Suez Road,Gateway,262
Eid al-Fitr,24.79,0.0,0.0,6,Clear,clear sky,05/03/2022 03:00,Cairo-Suez Road,Gateway,268
Eid al-Fitr,22.5,0.0,0.0,2,Clear,clear sky,05/03/2022 04:00,Cairo-Suez Road,Gateway,374
Eid al-Fitr,21.25,0.0,0.0,45,Clouds,scattered clouds,05/03/2022 05:00,Cairo-Suez Road,Gateway,958
Eid al-Fitr,20.86,0.0,0.0,31,Clouds,scattered clouds,05/03/2022 06:00,Cairo-Suez Road,Gateway,2404
Eid al-Fitr,20.34,0.0,0.0,12,Clear,clear sky,05/03/2022 07:00,Cairo-Suez Road,Gateway,2766
Eid al-Fitr,20.22,0.0,0.0,1,Clear,clear sky,05/03/2022 08:00,Cairo-Suez Road,Gateway,3659
Eid al-Fitr,20.72,0.0,0.0,24,Clouds,scattered clouds,05/03/2022 09:00,Cairo-Suez Road,Gateway,2980
Eid al-Fitr,18.19,0.0,0.0,14,Clear,clear sky,05/03/2022 10:00,Cairo-Suez Road,Gateway,1660
Eid al-Fitr,19.7,0.0,0.0,76,Clouds,few clouds,05/03/2022 11:00,Cairo-Suez Road,Gateway,2022
Eid al-Fitr,22.14,0.0,0.0,50,Clouds,broken clouds,05/03/2022 12:00,Cairo-Suez Road,Gateway,1942
Eid al-Fitr,22.23,0.0,0.0,8,Clear,clear sky,05/03/2022 13:00,Cairo-Suez Road,Gateway,1875
Eid al-Fitr,27.84,0.0,0.0,61,Clouds,few clouds,05/03/2022 14:00,Cairo-Suez Road,Gateway,2152
Eid al-Fitr,27.22,0.0,0.0,46,Clouds,scattered clouds,05/03/2022 15:00,Cairo-Suez Road,Gateway,2022
Eid al-Fitr,26.31,0.0,0.0,4,Clear,clear sky,05/03/2022 16:00,Cairo-Suez Road,Gateway,3359
Eid al-Fitr,27.35,0.0,0.0,12,Clear,clear sky,05/03/2022 17:00,Cairo-Suez Road,Gateway,3096
Eid al-Fitr,29.64,0.0,0.0,46,Clouds,scattered clouds,05/03/2022 18:00,Cairo-Suez Road,Gateway,4171
Eid al-Fitr,31.02,2.0,0.0,62,Rain,light rain,05/03/2022 19:00,Cairo-Suez Road,Gateway,3016
Eid al-Fitr,31.38,0.0,0.0,55,Clouds,broken clouds,05/03/2022 20:00,Cairo-Suez Road,Gateway,2443
Eid al-Fitr,28.5,0.0,0.0,14,Clear,clear sky,05/03/2022 21:00,Cairo-Suez Road,Gateway,1630
Eid al-Fitr,28.52,0.0,0.0,7,Clear,clear sky,05/03/2022 22:00,Cairo-Suez Road,Gateway,1100
Eid al-Fitr,30.4,0.0,0.0,63,Clouds,few clouds,05/03/2022 23:00,Cairo-Suez Road,Gateway,772
,28.75,0.0,0.0,2,Clear,clear sky,05/04/2022 00:00,Cairo-Suez Road,Gateway,381
,28.32,0.0,0.0,11,Clear,clear sky,05/04/2022 01:00,Cairo-Suez Road,Gateway,208
,26.82,0.0,0.0,27,Dust,sand/dust whirls,05/04/2022 02:00,Cairo-Suez Road,Gateway,176
,25.06,0.0,0.0,3,Clear,clear sky,05/04/2022 03:00,Cairo-Suez Road,Gateway,175
,23.05,0.0,0.0,10,Clear,clear sky,05/04/2022 04:00,Cairo-Suez Road,Gateway,270
,24.45,0.0,0.0,67,Clouds,few clouds,05/04/2022 05:00,Cairo-Suez Road,Gateway,789
,22.48,0.0,0.0,9,Clear,clear sky,05/04/2022 06:00,Cairo-Suez Road,Gateway,1476
,20.68,0.0,0.0,1,Clear,clear sky,05/04/2022 07:00,Cairo-Suez Road,Gateway,2245
,19.75,0.0,0.0,53,Clouds,broken clouds,05/04/2022 08:00,Cairo-Suez Road,Gateway,2897
,18.43,0.0,0.0,51,Clouds,broken clouds,05/04/2022 09:00,Cairo-Suez Road,Gateway,1830
,21.49,0.0,0.0,22,Clouds,broken clouds,05/04/2022 10:00,Cairo-Suez Road,Gateway,1401
,20.6,0.0,0.0,24,Clouds,few clouds,05/04/2022 11:00,Cairo-Suez Road,Gateway,1396
,22.45,0.0,0.0,26,Clouds,scattered clouds,05/04/2022 12:00,Cairo-Suez Road,Gateway,1471
,23.15,0.0,0.0,12,Clear,clear sky,05/04/2022 13:00,Cairo-Suez Road,Gateway,1496
,25.1,0.0,0.0,8,Clear,clear sky,05/04/2022 14:00,Cairo-Suez Road,Gateway,1727
,25.26,0.0,0.0,78,Clouds,scattered clouds,05/04/2022 15:00,Cairo-Suez Road,Gateway,1820
,31.21,0.0,0.0,12,Clear,clear sky,05/04/2022 16:00,Cairo-Suez Road,Gateway,2281
,28.37,0.0,0.0,2,Clear,clear sky,05/04/2022 17:00,Cairo-Suez Road,Gateway,2585
,30.33,0.0,0.0,0,Clear,clear sky,05/04/2022 18:00,Cairo-Suez Road,Gateway,2951
,29.85,0.0,0.0,2,Clear,clear sky,05/04/2022 19:00,Cairo-Suez Road,Gateway,2253
,30.03,0.0,0.0,13,Dust,sand/dust whirls,05/04/2022 20:00,Cairo-Suez Road,Gateway,1472
,30.84,0.4,0.0,84,Rain,light rain,05/04/2022 21:00,Cairo-Suez Road,Gateway,1035
,31.02,0.0,0.0,29,Dust,sand/dust whirls,05/04/2022 22:00,Cairo-Suez Road,Gateway,746
,30.98,0.0,0.0,6,Clear,clear sky,05/04/2022 23:00,Cairo-Suez Road,Gateway,530
,29.43,0.4,0.0,80,Rain,moderate rain,05/05/2022 00:00,Cairo-Suez Road,Gateway,298
,31.84,0.0,0.0,12,Clear,clear sky,05/05/2022 01:00,Cairo-Suez Road,Gateway,205
,27.09,0.0,0.0,0,Clear,clear sky,05/05/2022 02:00,Cairo-Suez Road,Gateway,188
,27.26,0.0,0.0,38,Clouds,scattered clouds,05/05/2022 03:00,Cairo-Suez Road,Gateway,195
,26.78,0.0,0.0,10,Clear,clear sky,05/05/2022 04:00,Cairo-Suez Road,Gateway,275
,24.42,4.2,0.0,79,Rain,light rain,05/05/2022 05:00,Cairo-Suez Road,Gateway,535
,22.74,0.0,0.0,26,Clouds,few clouds,05/05/2022 06:00,Cairo-Suez Road,Gateway,1413
,22.07,0.0,0.0,4,Clear,clear sky,05/05/2022 07:00,Cairo-Suez Road,Gateway,2659
,19.74,0.0,0.0,2,Clear,clear sky,05/05/2022 08:00,Cairo-Suez Road,Gateway,2908
,19.01,0.0,0.0,6,Clear,clear sky,05/05/2022 09:00,Cairo-Suez Road,Gateway,2056
,23.02,0.0,0.0,3,Clear,clear sky,05/05/2022 10:00,Cairo-Suez Road,Gateway,1502
,22.04,0.0,0.0,49,Clouds,scattered clouds,05/05/2022 11:00,Cairo-Suez Road,Gateway,1471
,22.4,0.0,0.0,24,Clouds,scattered clouds,05/05/2022 12:00,Cairo-Suez Road,Gateway,1361
,21.73,3.2,0.0,61,Rain,moderate rain,05/05/2022 13:00,Cairo-Suez Road,Gateway,1381
,23.38,0.0,0.0,11,Clear,clear sky,05/05/2022 14:00,Cairo-Suez Road,Gateway,1651
,24.23,0.8,0.0,67,Rain,moderate rain,05/05/2022 15:00,Cairo-Suez Road,Gateway,1490
,28.65,0.0,0.0,21,Clouds,scattered clouds,05/05/2022 16:00,Cairo-Suez Road,Gateway,2000
,27.84,0.0,0.0,4,Clear,clear sky,05/05/2022 17:00,Cairo-Suez Road,Gateway,2679
,28.85,0.0,0.0,22,Clouds,scattered clouds,05/05/2022 18:00,Cairo-Suez Road,Gateway,2715
,27.01,0.0,0.0,10,Clear,clear sky,05/05/2022 19:00,Cairo-Suez Road,Gateway,2407
,33.62,0.0,0.0,14,Clear,clear sky,05/05/2022 20:00,Cairo-Suez Road,Gateway,1897
,30.09,0.0,0.0,14,Clear,clear sky,05/05/2022 21:00,Cairo-Suez Road,Gateway,1281
,28.78,0.0,0.0,38,Clouds,scattered clouds,05/05/2022 22:00,Cairo-Suez Road,Gateway,926
,30.27,0.0,0.0,7,Clear,clear sky,05/05/2022 23:00,Cairo-Suez Road,Gateway,533
,31.02,0.0,0.0,9,Clear,clear sky,05/06/2022 00:00,Cairo-Suez Road,Gateway,943
,29.84,0.0,0.0,4,Clear,clear sky,05/06/2022 01:00,Cairo-Suez Road,Gateway,560
,27.13,0.0,0.0,45,Clouds,scattered clouds,05/06/2022 02:00,Cairo-Suez Road,Gateway,412
,28.26,0.0,0.0,58,Clouds,few clouds,05/06/2022 03:00,Cairo-Suez Road,Gateway,452
,23.84,0.0,0.0,65,Clouds,scattered clouds,05/06/2022 04:00,Cairo-Suez Road,Gateway,474
,24.73,0.0,0.0,11,Clear,clear sky,05/06/2022 05:00,Cairo-Suez Road,Gateway,783
,23.12,0.0,0.0,33,Clouds,scattered clouds,05/06/2022 06:00,Cairo-Suez Road,Gateway,1071
,23.46,0.0,0.0,36,Clouds,scattered clouds,05/06/2022 07:00,Cairo-Suez Road,Gateway,1601
